Source,CH3,,
Second,Volt,,
0.02558,-0.004,,
0.0256,0.008,,
0.025619998,-0.004,,
0.02564,0.02,,
0.025659998,-0.004,,
0.02568,-0.004,,
0.025699998,0.014,,
0.02572,-0.002,,
0.02574,0.014,,
0.025759998,0.002,,
0.02578,0.016,,
0.025799998,0.002,,
0.02582,0.006,,
0.02584,0.01,,
0.025859998,0.002,,
0.02588,0,,
0.025899998,-0.004,,
0.02592,0.004,,
0.025939998,0.002,,
0.02596,0,,
0.02598,0.004,,
0.025999998,0.016,,
0.02602,-0.004,,
0.026039998,0.008,,
0.02606,-0.002,,
0.02608,-0.006,,
0.026099998,0.004,,
0.02612,0,,
0.026139998,0.012,,
0.02616,0,,
0.026179998,0.006,,
0.0262,0.008,,
0.02622,0.01,,
0.02624,0.012,,
0.02626,0.004,,
0.02628,0.016,,
0.0263,0.004,,
0.02632,0.002,,
0.02634,0.006,,
0.02636,-0.002,,
0.02638,0.012,,
0.0264,0.016,,
0.02642,0.004,,
0.02644,0.01,,
0.02646,0.006,,
0.02648,0.012,,
0.0265,0.004,,
0.02652,0.006,,
0.02654,0.012,,
0.02656,0.008,,
0.026579997,0.01,,
0.0266,-0.004,,
0.02662,0.002,,
0.02664,-0.002,,
0.02666,-0.01,,
0.02668,0.01,,
0.0267,-0.014,,
0.02672,0.008,,
0.02674,-0.02,,
0.02676,0.012,,
0.02678,0.012,,
0.0268,-0.01,,
0.026819997,0.016,,
0.02684,-0.012,,
0.02686,0.03,,
0.02688,0.004,,
0.0269,-0.01,,
0.02692,0.018,,
0.02694,0.002,,
0.02696,0.018,,
0.02698,0.002,,
0.027,-0.008,,
0.02702,0.02,,
0.02704,-0.008,,
0.02706,0.016,,
0.02708,0.01,,
0.0271,0.01,,
0.02712,0.004,,
0.02714,-0.004,,
0.02716,0.02,,
0.02718,-0.006,,
0.0272,0.006,,
0.02722,0.01,,
0.02724,-0.018,,
0.02726,0.016,,
0.02728,-0.016,,
0.0273,0.008,,
0.02732,0.008,,
0.02734,-0.014,,
0.02736,0.024,,
0.02738,-0.026,,
0.0274,0.012,,
0.02742,0.012,,
0.02744,-0.02,,
0.02746,0.016,,
0.02748,-0.024,,
0.0275,0.036,,
0.02752,-0.012,,
0.02754,-0.004,,
0.02756,0.022,,
0.02758,-0.02,,
0.0276,0.026,,
0.02762,-0.014,,
0.02764,0.016,,
0.02766,0.014,,
0.027679997,-0.032,,
0.0277,0.026,,
0.02772,-0.006,,
0.02774,0.02,,
0.02776,0.002,,
0.02778,-0.008,,
0.0278,0.03,,
0.02782,-0.024,,
0.02784,0.018,,
0.02786,0.008,,
0.02788,-0.026,,
0.0279,0.018,,
0.027919997,-0.018,,
0.02794,0.036,,
0.02796,0,,
0.02798,-0.002,,
0.028,0.03,,
0.02802,-0.018,,
0.02804,0.014,,
0.02806,-0.008,,
0.02808,0.002,,
0.0281,0.016,,
0.02812,-0.018,,
0.02814,0.022,,
0.02816,-0.006,,
0.02818,0.008,,
0.0282,0.008,,
0.02822,-0.01,,
0.02824,0.022,,
0.02826,-0.006,,
0.02828,0.002,,
0.0283,0.016,,
0.02832,-0.006,,
0.02834,0.018,,
0.02836,-0.01,,
0.02838,-0.002,,
0.0284,0.008,,
0.02842,-0.008,,
0.02844,0.008,,
0.02846,-0.018,,
0.02848,0.012,,
0.0285,0.006,,
0.02852,-0.012,,
0.02854,0.008,,
0.02856,-0.012,,
0.02858,0.032,,
0.0286,-0.004,,
0.02862,0.006,,
0.02864,0.03,,
0.02866,-0.008,,
0.02868,0.016,,
0.0287,-0.002,,
0.02872,0.014,,
0.02874,0.01,,
0.02876,-0.01,,
0.028779997,0.006,,
0.0288,-0.004,,
0.02882,0.004,,
0.02884,-0.002,,
0.02886,-0.002,,
0.02888,0.022,,
0.0289,-0.006,,
0.02892,0.006,,
0.02894,0.006,,
0.02896,0,,
0.02898,0.012,,
0.029,-0.014,,
0.029019997,-0.004,,
0.02904,0,,
0.02906,-0.004,,
0.02908,0.006,,
0.0291,-0.008,,
0.02912,0.006,,
0.02914,0.002,,
0.02916,0.004,,
0.02918,0.002,,
0.0292,0.006,,
0.02922,0.014,,
0.02924,0,,
0.029259997,0.004,,
0.02928,0.006,,
0.0293,0.002,,
0.02932,0.006,,
0.02934,0.012,,
0.02936,0.004,,
0.02938,0.008,,
0.0294,0.002,,
0.02942,0.006,,
0.02944,0.004,,
0.02946,-0.004,,
0.02948,0,,
0.0295,0.002,,
0.02952,0.014,,
0.02954,0,,
0.02956,0.008,,
0.02958,0.014,,
0.0296,0,,
0.02962,0.01,,
0.02964,-0.004,,
0.02966,0.006,,
0.02968,0,,
0.0297,0.002,,
0.02972,0.006,,
0.02974,0.002,,
0.02976,0.004,,
0.02978,0.006,,
0.0298,0.014,,
0.02982,0.002,,
0.02984,0.002,,
0.02986,0.012,,
0.029879997,0.002,,
0.0299,0.006,,
0.02992,-0.004,,
0.02994,0.01,,
0.02996,0.006,,
0.02998,0.012,,
0.03,0.004,,
0.03002,0.006,,
0.03004,0.002,,
0.03006,0.006,,
0.03008,0.008,,
0.0301,0.002,,
0.030119997,0.006,,
0.03014,0.006,,
0.03016,0.012,,
0.03018,0.004,,
0.0302,0.012,,
0.03022,0.016,,
0.03024,0.004,,
0.03026,0.01,,
0.03028,0,,
0.0303,0.02,,
0.03032,0.002,,
0.03034,0.008,,
0.030359997,0.016,,
0.03038,0.004,,
0.0304,0.014,,
0.03042,0.008,,
0.03044,0.024,,
0.03046,0.004,,
0.03048,0.002,,
0.0305,0.018,,
0.03052,0.004,,
0.03054,0.018,,
0.03056,-0.002,,
0.03058,0.016,,
0.030599997,0.016,,
0.03062,0.006,,
0.03064,0.014,,
0.03066,0.012,,
0.03068,0.012,,
0.0307,0.008,,
0.03072,0.008,,
0.03074,0.01,,
0.03076,0.012,,
0.03078,0.014,,
0.0308,0.02,,
0.03082,0.012,,
0.03084,0.014,,
0.03086,0.018,,
0.03088,0.012,,
0.0309,0.014,,
0.03092,0.006,,
0.03094,0.018,,
0.03096,0.004,,
0.030979997,0.008,,
0.031,0.02,,
0.03102,0.01,,
0.03104,0.02,,
0.03106,0.01,,
0.03108,0.024,,
0.0311,0.008,,
0.03112,0.006,,
0.03114,0.026,,
0.03116,0.014,,
0.03118,0.022,,
0.0312,0.004,,
0.031219997,0.022,,
0.03124,0.026,,
0.03126,0.012,,
0.03128,0.024,,
0.0313,0.016,,
0.031319997,0.022,,
0.03134,0.016,,
0.03136,0.02,,
0.031379997,0.026,,
0.0314,0.024,,
0.03142,0.026,,
0.03144,0.032,,
0.031459997,0.032,,
0.03148,0.034,,
0.0315,0.042,,
0.031519997,0.042,,
0.03154,0.038,,
0.03156,0.032,,
0.031579997,0.044,,
0.0316,0.042,,
0.03162,0.046,,
0.03164,0.058,,
0.031659997,0.046,,
0.03168,0.054,,
0.0317,0.048,,
0.031719997,0.058,,
0.03174,0.05,,
0.03176,0.046,,
0.03178,0.052,,
0.031799997,0.05,,
0.03182,0.056,,
0.03184,0.042,,
0.031859997,0.058,,
0.03188,0.054,,
0.0319,0.048,,
0.03192,0.054,,
0.031939997,0.046,,
0.03196,0.052,,
0.03198,0.052,,
0.031999997,0.054,,
0.03202,0.052,,
0.03204,0.048,,
0.03206,0.052,,
0.032079997,0.046,,
0.0321,0.044,,
0.03212,0.036,,
0.032139997,0.034,,
0.03216,0.044,,
0.03218,0.038,,
0.032199997,0.05,,
0.03222,0.076,,
0.03224,0.08,,
0.03226,0.102,,
0.032279997,0.108,,
0.0323,0.124,,
0.03232,0.132,,
0.032339997,0.124,,
0.03236,0.12,,
0.03238,0.114,,
0.0324,0.104,,
0.032419997,0.096,,
0.03244,0.094,,
0.03246,0.102,,
0.032479997,0.084,,
0.0325,0.086,,
0.03252,0.086,,
0.03254,0.086,,
0.032559997,0.092,,
0.03258,0.078,,
0.0326,0.092,,
0.032619997,0.092,,
0.03264,0.096,,
0.03266,0.1,,
0.032679997,0.1,,
0.0327,0.114,,
0.03272,0.116,,
0.03274,0.108,,
0.032759997,0.114,,
0.03278,0.116,,
0.0328,0.138,,
0.032819997,0.12,,
0.03284,0.138,,
0.03286,0.142,,
0.03288,0.124,,
0.032899997,0.154,,
0.03292,0.132,,
0.03294,0.162,,
0.032959997,0.154,,
0.03298,0.134,,
0.033,0.166,,
0.03302,0.142,,
0.033039997,0.166,,
0.03306,0.142,,
0.03308,0.154,,
0.033099997,0.164,,
0.03312,0.13,,
0.03314,0.156,,
0.033159997,0.148,,
0.033179997,0.16,,
0.0332,0.154,,
0.03322,0.136,,
0.033239997,0.168,,
0.03326,0.144,,
0.03328,0.152,,
0.033299997,0.158,,
0.03332,0.144,,
0.03334,0.162,,
0.03336,0.14,,
0.033379997,0.158,,
0.0334,0.146,,
0.03342,0.138,,
0.033439997,0.164,,
0.03346,0.138,,
0.03348,0.15,,
0.0335,0.138,,
0.033519997,0.132,,
0.03354,0.15,,
0.03356,0.114,,
0.033579997,0.146,,
0.0336,0.132,,
0.03362,0.128,,
0.03364,0.142,,
0.033659997,0.13,,
0.03368,0.154,,
0.0337,0.126,,
0.033719997,0.14,,
0.03374,0.142,,
0.03376,0.118,,
0.033779997,0.144,,
0.0338,0.128,,
0.03382,0.32,,
0.03384,0.22,,
0.033859997,0.05,,
0.03388,0.088,,
0.0339,0.078,,
0.033919997,0.09,,
0.03394,0.092,,
0.03396,0.076,,
0.03398,0.096,,
0.033999997,0.078,,
0.03402,0.096,,
0.03404,0.082,,
0.034059997,0.072,,
0.03408,0.09,,
0.0341,0.078,,
0.03412,0.096,,
0.034139997,0.05,,
0.03416,0.022,,
0.03418,0.01,,
0.034199997,-0.01,,
0.03422,0.014,,
0.03424,0.004,,
0.034259997,0.016,,
0.034279997,0.014,,
0.0343,0.012,,
0.03432,0.032,,
0.034339997,0.032,,
0.03436,0.048,,
0.03438,0.056,,
0.034399997,0.07,,
0.03442,0.08,,
0.03444,0.074,,
0.03446,0.094,,
0.034479997,0.096,,
0.0345,0.104,,
0.03452,0.118,,
0.034539997,0.104,,
0.03456,0.128,,
0.03458,0.13,,
0.0346,0.12,,
0.034619997,0.14,,
0.03464,0.13,,
0.03466,0.14,,
0.034679997,0.128,,
0.0347,0.124,,
0.03472,0.134,,
0.03474,0.126,,
0.034759997,0.124,,
0.03478,0.108,,
0.0348,0.112,,
0.034819997,0.102,,
0.03484,0.078,,
0.03486,0.072,,
0.034879997,0.052,,
0.0349,0.046,,
0.03492,0.048,,
0.03494,0.05,,
0.034959997,0.076,,
0.03498,0.094,,
0.035,0.126,,
0.035019997,0.154,,
0.03504,0.172,,
0.03506,0.188,,
0.03508,0.18,,
0.035099997,0.192,,
0.03512,0.17,,
0.03514,0.16,,
0.035159997,0.162,,
0.03518,0.144,,
0.0352,0.148,,
0.03522,0.122,,
0.035239997,0.12,,
0.03526,0.11,,
0.03528,0.098,,
0.035299997,0.106,,
0.03532,0.1,,
0.03534,0.106,,
0.035359997,0.106,,
0.035379997,0.124,,
0.0354,0.134,,
0.03542,0.13,,
0.035439997,0.148,,
0.03546,0.146,,
0.03548,0.158,,
0.035499997,0.146,,
0.03552,0.15,,
0.03554,0.156,,
0.03556,0.156,,
0.035579997,0.158,,
0.0356,0.16,,
0.03562,0.158,,
0.035639997,0.158,,
0.03566,0.164,,
0.03568,0.158,,
0.0357,0.162,,
0.035719997,0.152,,
0.03574,0.162,,
0.03576,0.154,,
0.035779997,0.152,,
0.0358,0.17,,
0.03582,0.162,,
0.03584,0.18,,
0.035859997,0.154,,
0.03588,0.176,,
0.0359,0.174,,
0.035919997,0.16,,
0.03594,0.18,,
0.03596,0.162,,
0.035979997,0.174,,
0.036,0.154,,
0.03602,0.178,,
0.03604,0.182,,
0.036059997,0.156,,
0.03608,0.172,,
0.0361,0.156,,
0.036119997,0.178,,
0.03614,0.15,,
0.03616,0.144,,
0.03618,0.162,,
0.036199997,0.15,,
0.03622,0.154,,
0.03624,0.146,,
0.036259997,0.15,,
0.03628,0.144,,
0.0363,0.14,,
0.03632,0.14,,
0.036339997,0.128,,
0.03636,0.122,,
0.03638,0.128,,
0.036399997,0.124,,
0.03642,0.126,,
0.03644,0.13,,
0.036459997,0.122,,
0.036479997,0.136,,
0.0365,0.118,,
0.03652,0.134,,
0.036539997,0.138,,
0.03656,0.116,,
0.03658,0.132,,
0.036599997,0.116,,
0.03662,0.128,,
0.03664,0.11,,
0.03666,0.126,,
0.036679997,0.132,,
0.0367,0.1,,
0.03672,0.114,,
0.036739997,0.098,,
0.03676,0.122,,
0.03678,0.098,,
0.0368,0.09,,
0.036819997,0.106,,
0.03684,0.092,,
0.03686,0.102,,
0.036879997,0.09,,
0.0369,0.104,,
0.03692,0.1,,
0.036939997,0.098,,
0.036959997,0.096,,
0.03698,0.094,,
0.037,0.088,,
0.037019997,0.09,,
0.03704,0.09,,
0.03706,0.086,,
0.037079997,0.086,,
0.0371,0.086,,
0.03712,0.096,,
0.03714,0.092,,
0.037159997,0.088,,
0.03718,0.082,,
0.0372,0.072,,
0.037219997,0.08,,
0.03724,0.08,,
0.03726,0.088,,
0.03728,0.082,,
0.037299997,0.068,,
0.03732,0.064,,
0.03734,0.052,,
0.037359997,0.06,,
0.03738,0.048,,
0.0374,0.058,,
0.03742,0.048,,
0.037439997,0.048,,
0.03746,0.056,,
0.03748,0.05,,
0.037499997,0.062,,
0.03752,0.052,,
0.03754,0.048,,
0.037559997,0.046,,
0.037579997,0.036,,
0.0376,0.032,,
0.03762,0.022,,
0.037639997,0.016,,
0.03766,0.01,,
0.03768,0.016,,
0.037699997,0.012,,
0.03772,0.016,,
0.03774,0.024,,
0.03776,0.028,,
0.037779997,0.028,,
0.0378,0.032,,
0.03782,0.03,,
0.037839997,0.03,,
0.03786,0.026,,
0.03788,0.018,,
0.0379,0.014,,
0.037919997,0.014,,
0.03794,0.012,,
0.03796,0.014,,
0.037979997,0.022,,
0.038,0.012,,
0.03802,0.014,,
0.038039997,0.016,,
0.038059997,0.014,,
0.03808,0.02,,
0.0381,0.012,,
0.038119997,0.016,,
0.03814,0.022,,
0.03816,0.014,,
0.038179997,0.014,,
0.0382,0.018,,
0.03822,0.016,,
0.03824,0.02,,
0.038259997,0.012,,
0.03828,0.028,,
0.0383,0.01,,
0.038319997,0.022,,
0.03834,0.014,,
0.03836,0.074,,
0.03838,0.022,,
0.038399997,0.02,,
0.03842,0.068,,
0.03844,0.02,,
0.038459997,0.074,,
0.03848,0.042,,
0.0385,0.056,,
0.03852,0.026,,
0.038539997,0.118,,
0.03856,0.018,,
0.03858,0.11,,
0.038599997,0.072,,
0.03862,0.088,,
0.03864,0.068,,
0.038659997,0.066,,
0.038679997,0.086,,
0.0387,0.066,,
0.03872,0.092,,
0.038739997,0.052,,
0.03876,0.08,,
0.03878,0.078,,
0.038799997,0.048,,
0.03882,0.086,,
0.03884,0.06,,
0.03886,0.08,,
0.038879997,0.066,,
0.0389,0.058,,
0.03892,0.092,,
0.038939997,0.052,,
0.03896,0.078,,
0.03898,0.06,,
0.039,0.068,,
0.039019997,0.08,,
0.03904,0.056,,
0.03906,0.086,,
0.039079997,0.068,,
0.0391,0.064,,
0.03912,0.09,,
0.039139997,0.056,,
0.039159997,0.086,,
0.03918,0.068,,
0.0392,0.07,,
0.039219997,0.082,,
0.03924,0.054,,
0.03926,0.09,,
0.039279997,0.064,,
0.039299997,0.066,,
0.03932,0.076,,
0.03934,0.058,,
0.039359997,0.084,,
0.03938,0.048,,
0.0394,0.078,,
0.039419997,0.07,,
0.03944,0.05,,
0.03946,0.08,,
0.03948,0.054,,
0.039499997,0.08,,
0.03952,0.068,,
0.03954,0.058,,
0.039559997,0.076,,
0.03958,0.052,,
0.0396,0.076,,
0.039619997,0.07,,
0.039639997,0.068,,
0.03966,0.07,,
0.03968,0.052,,
0.039699997,0.086,,
0.03972,0.056,,
0.03974,0.07,,
0.039759997,0.08,,
0.039779997,0.056,,
0.0398,0.082,,
0.03982,0.052,,
0.039839997,0.072,,
0.03986,0.07,,
0.03988,0.044,,
0.039899997,0.076,,
0.03992,0.056,,
0.03994,0.074,,
0.03996,0.052,,
0.039979997,0.062,,
0.04,0.074,,
0.04002,0.046,,
0.040039997,0.062,,
0.04006,0.054,,
0.04008,0.06,,
0.0401,0.066,,
0.040119997,0.05,,
0.04014,0.066,,
0.04016,0.06,,
0.040179997,0.052,,
0.0402,0.058,,
0.04022,0.058,,
0.040239997,0.064,,
0.040259997,0.066,,
0.04028,0.064,,
0.0403,0.058,,
0.040319997,0.068,,
0.04034,0.068,,
0.04036,0.058,,
0.040379997,0.068,,
0.040399997,0.066,,
0.04042,0.062,,
0.04044,0.07,,
0.040459997,0.062,,
0.04048,0.07,,
0.0405,0.062,,
0.040519997,0.052,,
0.04054,0.054,,
0.04056,0.052,,
0.04058,0.05,,
0.040599997,0.04,,
0.04062,0.052,,
0.04064,0.052,,
0.040659997,0.044,,
0.04068,0.052,,
0.0407,0.048,,
0.040719997,0.062,,
0.040739997,0.052,,
0.04076,0.044,,
0.04078,0.052,,
0.040799997,0.054,,
0.04082,0.056,,
0.04084,0.056,,
0.040859997,0.058,,
0.040879997,0.058,,
0.0409,0.05,,
0.04092,0.062,,
0.040939997,0.046,,
0.04096,0.05,,
0.04098,0.058,,
0.040999997,0.046,,
0.04102,0.06,,
0.04104,0.04,,
0.04106,0.056,,
0.041079997,0.05,,
0.0411,0.046,,
0.04112,0.052,,
0.041139997,0.036,,
0.04116,0.05,,
0.04118,0.038,,
0.0412,0.042,,
0.041219997,0.048,,
0.04124,0.038,,
0.04126,0.048,,
0.041279997,0.044,,
0.0413,0.05,,
0.04132,0.046,,
0.041339997,0.042,,
0.041359997,0.052,,
0.04138,0.042,,
0.0414,0.038,,
0.041419997,0.046,,
0.04144,0.038,,
0.04146,0.046,,
0.041479997,0.05,,
0.041499997,0.042,,
0.04152,0.056,,
0.04154,0.036,,
0.041559997,0.054,,
0.04158,0.038,,
0.0416,0.034,,
0.041619997,0.054,,
0.04164,0.042,,
0.04166,0.058,,
0.04168,0.04,,
0.041699997,0.052,,
0.04172,0.07,,
0.04174,0.034,,
0.041759997,0.066,,
0.04178,0.05,,
0.0418,0.032,,
0.041819997,-0.008,,
0.041839997,0.016,,
0.04186,0.01,,
0.04188,0.32,,
0.041899997,0.242,,
0.04192,0.028,,
0.04194,0.004,,
0.041959997,-0.012,,
0.041979997,0.002,,
0.042,0.004,,
0.04202,0.006,,
0.042039997,0.006,,
0.04206,0,,
0.04208,-0.002,,
0.042099997,0.002,,
0.04212,0.016,,
0.04214,-0.002,,
0.04216,0.01,,
0.042179997,-0.004,,
0.0422,0.014,,
0.04222,-0.002,,
0.042239997,-0.014,,
0.04226,0.01,,
0.04228,0,,
0.0423,0.02,,
0.042319997,0,,
0.04234,0.016,,
0.04236,0.022,,
0.042379997,-0.01,,
0.0424,0.012,,
0.04242,-0.006,,
0.042439997,0.016,,
0.042459997,-0.008,,
0.04248,0.006,,
0.0425,0.016,,
0.042519997,-0.004,,
0.04254,0.01,,
0.04256,0.004,,
0.042579997,0.03,,
0.042599997,0,,
0.04262,-0.004,,
0.04264,0.012,,
0.042659997,0.002,,
0.04268,0,,
0.0427,-0.008,,
0.042719997,0.008,,
0.04274,0.01,,
0.04276,0.012,,
0.04278,0.004,,
0.042799997,0.008,,
0.04282,-0.004,,
0.04284,0.004,,
0.042859997,0.002,,
0.04288,-0.004,,
0.0429,0.026,,
0.042919997,0.006,,
0.042939997,0.012,,
0.04296,0.004,,
0.04298,0.01,,
0.042999997,0.014,,
0.04302,-0.002,,
0.04304,0.008,,
0.043059997,-0.01,,
0.043079997,0.008,,
0.0431,-0.006,,
0.04312,0.006,,
0.043139997,0.014,,
0.04316,0.002,,
0.04318,0.01,,
0.043199997,0.012,,
0.04322,0.018,,
0.04324,0.008,,
0.04326,0.002,,
0.043279997,0.004,,
0.0433,-0.008,,
0.04332,0.022,,
0.043339997,-0.002,,
0.04336,0.016,,
0.04338,0.008,,
0.043399997,-0.008,,
0.043419997,0.018,,
0.04344,-0.002,,
0.04346,0.008,,
0.043479997,-0.004,,
0.0435,0.002,,
0.04352,0.004,,
0.043539997,-0.002,,
0.043559997,0.006,,
0.04358,0.012,,
0.0436,0.008,,
0.043619997,0.008,,
0.04364,0.004,,
0.04366,0.008,,
0.043679997,0.004,,
0.043699997,-0.004,,
0.04372,0.02,,
0.04374,0.004,,
0.043759997,0.008,,
0.04378,0.012,,
0.0438,0.012,,
0.043819997,0.008,,
0.04384,-0.008,,
0.04386,0.012,,
0.04388,0,,
0.043899997,0.004,,
0.04392,0,,
0.04394,0.004,,
0.043959997,0.024,,
0.04398,-0.004,,
0.044,0.01,,
0.044019997,0.008,,
0.044039997,-0.004,,
0.04406,0.008,,
0.04408,-0.008,,
0.044099997,0,,
0.04412,0.004,,
0.04414,0,,
0.044159997,0,,
0.044179997,-0.012,,
0.0442,0.014,,
0.04422,-0.004,,
0.044239997,-0.006,,
0.04426,0.012,,
0.04428,-0.014,,
0.044299997,0.022,,
0.04432,-0.01,,
0.04434,0.014,,
0.04436,0.03,,
0.044379997,-0.012,,
0.0444,0.022,,
0.04442,-0.008,,
0.044439997,0.024,,
0.04446,0.004,,
0.04448,-0.018,,
0.044499997,0.026,,
0.044519997,-0.006,,
0.04454,0.022,,
0.04456,-0.008,,
0.044579997,0.006,,
0.0446,0.022,,
0.04462,-0.014,,
0.044639997,0.014,,
0.044659997,0.004,,
0.04468,0.004,,
0.0447,0.012,,
0.044719997,-0.012,,
0.04474,0.02,,
0.04476,0.002,,
0.044779997,-0.004,,
0.044799997,0.01,,
0.04482,-0.022,,
0.04484,0.016,,
0.044859997,0,,
0.04488,0.008,,
0.0449,0.012,,
0.044919997,-0.02,,
0.04494,0.032,,
0.04496,-0.01,,
0.04498,0.016,,
0.044999997,0.02,,
0.04502,-0.014,,
0.04504,0.028,,
0.045059997,-0.014,,
0.04508,0.018,,
0.0451,0.01,,
0.045119997,-0.014,,
0.045139997,0.026,,
0.04516,-0.01,,
0.04518,0.018,,
0.045199997,0.002,,
0.04522,-0.002,,
0.04524,0.026,,
0.045259997,-0.022,,
0.045279997,0.02,,
0.0453,0.002,,
0.04532,-0.008,,
0.045339997,0.02,,
0.04536,-0.012,,
0.04538,0.024,,
0.045399997,-0.008,,
0.04542,0,,
0.04544,0.024,,
0.04546,-0.016,,
0.045479997,0.014,,
0.0455,-0.012,,
0.04552,0.026,,
0.045539997,0.004,,
0.04556,-0.014,,
0.04558,0.03,,
0.045599997,-0.004,,
0.045619997,0.016,,
0.04564,-0.002,,
0.04566,-0.002,,
0.045679997,0.024,,
0.0457,-0.01,,
0.04572,0.018,,
0.045739997,0.008,,
0.045759997,0.002,,
0.04578,0.01,,
0.0458,-0.004,,
0.045819997,0.008,,
0.04584,0,,
0.04586,0.004,,
0.045879997,0.006,,
0.045899997,-0.008,,
0.04592,0.01,,
0.04594,0.002,,
0.045959997,0,,
0.04598,0.012,,
0.046,-0.004,,
0.046019997,0.014,,
0.04604,-0.002,,
0.04606,0.002,,
0.04608,0.018,,
0.046099997,-0.004,,
0.04612,0.01,,
0.04614,0,,
0.046159997,0.016,,
0.04618,0.002,,
0.0462,-0.004,,
0.046219997,0.012,,
0.046239997,0.004,,
0.04626,0.012,,
0.04628,0,,
0.046299997,0.006,,
0.04632,0.016,,
0.04634,0.002,,
0.046359997,0.004,,
0.046379997,0.006,,
0.0464,0.006,,
0.04642,0.004,,
0.046439997,0,,
0.04646,0.004,,
0.04648,0,,
0.046499997,0.01,,
0.04652,0.004,,
0.04654,0.002,,
0.04656,0.008,,
0.046579997,0,,
0.0466,0.008,,
0.04662,0.006,,
0.046639997,0.004,,
0.04666,0.01,,
0.04668,0.002,,
0.046699997,0.01,,
0.046719997,0.008,,
0.04674,0.008,,
0.04676,0.008,,
0.046779997,0.006,,
0.0468,0.014,,
0.04682,0.006,,
0.046839997,0.004,,
0.046859997,0.008,,
0.04688,0.006,,
0.0469,0.006,,
0.046919997,0.006,,
0.04694,0.006,,
0.04696,0.016,,
0.046979997,0.006,,
0.046999997,0.014,,
0.04702,0.01,,
0.04704,0.004,,
0.047059997,0.012,,
0.04708,0.002,,
0.0471,0.014,,
0.047119997,0.004,,
0.04714,0.012,,
0.04716,0.02,,
0.047179997,0.008,,
0.047199997,0.012,,
0.04722,0.006,,
0.04724,0.018,,
0.047259997,0.006,,
0.04728,0.004,,
0.0473,0.018,,
0.047319997,0.006,,
0.047339997,0.016,,
0.04736,0.008,,
0.04738,0.016,,
0.047399997,0.016,,
0.04742,0.012,,
0.04744,0.018,,
0.047459997,0.01,,
0.047479997,0.01,,
0.0475,0.008,,
0.04752,0.014,,
0.047539997,0.014,,
0.04756,0.008,,
0.04758,0.012,,
0.047599997,0.016,,
0.04762,0.016,,
0.04764,0.018,,
0.04766,0.016,,
0.047679997,0.006,,
0.0477,0.016,,
0.04772,0.004,,
0.047739997,0.02,,
0.04776,0.012,,
0.04778,0.018,,
0.047799997,0.028,,
0.047819997,0.01,,
0.04784,0.018,,
0.04786,0.012,,
0.047879997,0.026,,
0.0479,0.014,,
0.04792,0.008,,
0.047939997,0.026,,
0.047959997,0.016,,
0.04798,0.03,,
0.048,0.014,,
0.048019997,0.032,,
0.04804,0.028,,
0.04806,0.022,,
0.048079997,0.03,,
0.048099997,0.03,,
0.04812,0.03,,
0.04814,0.026,,
0.048159997,0.038,,
0.04818,0.04,,
0.0482,0.03,,
0.048219997,0.042,,
0.04824,0.044,,
0.04826,0.058,,
0.048279997,0.046,,
0.048299997,0.044,,
0.04832,0.044,,
0.04834,0.05,,
0.048359997,0.05,,
0.04838,0.054,,
0.0484,0.046,,
0.048419997,0.052,,
0.048439997,0.054,,
0.04846,0.048,,
0.04848,0.052,,
0.048499997,0.046,,
0.04852,0.06,,
0.04854,0.048,,
0.048559997,0.042,,
0.048579997,0.062,,
0.0486,0.05,,
0.04862,0.07,,
0.048639997,0.044,,
0.04866,0.062,,
0.04868,0.058,,
0.048699997,0.044,,
0.04872,0.052,,
0.04874,0.038,,
0.04876,0.038,,
0.048779997,0.024,,
0.0488,0.036,,
0.04882,0.044,,
0.048839997,0.04,,
0.04886,0.064,,
0.04888,0.066,,
0.048899997,0.1,,
0.048919997,0.096,,
0.04894,0.106,,
0.04896,0.122,,
0.048979997,0.118,,
0.049,0.118,,
0.04902,0.11,,
0.049039997,0.11,,
0.049059997,0.104,,
0.04908,0.1,,
0.0491,0.094,,
0.049119997,0.088,,
0.04914,0.082,,
0.04916,0.088,,
0.049179997,0.082,,
0.049199997,0.082,,
0.04922,0.088,,
0.04924,0.082,,
0.049259997,0.102,,
0.04928,0.094,,
0.0493,0.106,,
0.049319997,0.106,,
0.04934,0.102,,
0.04936,0.112,,
0.049379997,0.1,,
0.049399997,0.118,,
0.04942,0.114,,
0.04944,0.124,,
0.049459997,0.132,,
0.04948,0.12,,
0.0495,0.136,,
0.049519997,0.13,,
0.049539997,0.142,,
0.04956,0.144,,
0.04958,0.14,,
0.049599997,0.156,,
0.04962,0.144,,
0.04964,0.158,,
0.049659997,0.162,,
0.049679997,0.154,,
0.0497,0.156,,
0.04972,0.15,,
0.049739997,0.156,,
0.04976,0.148,,
0.04978,0.144,,
0.049799997,0.156,,
0.04982,0.15,,
0.04984,0.152,,
0.049859997,0.14,,
0.049879997,0.154,,
0.0499,0.162,,
0.04992,0.142,,
0.049939997,0.158,,
0.04996,0.144,,
0.04998,0.158,,
0.049999997,0.15,,
0.050019997,0.142,,
0.05004,0.152,,
0.05006,0.144,,
0.050079997,0.144,,
0.0501,0.14,,
0.05012,0.146,,
0.050139997,0.15,,
0.050159997,0.134,,
0.05018,0.144,,
0.0502,0.134,,
0.050219997,0.132,,
